"","Latitude","Longitude","Arithmetic.Mean"
"640631",43.460556,-113.562222,0.256
"640632",43.460556,-113.562222,0.304
"640633",43.460556,-113.562222,0.536
"640634",43.460556,-113.562222,0.318
"640635",43.460556,-113.562222,0.176
"640636",43.460556,-113.562222,0.104
"640637",43.460556,-113.562222,0.299
"640638",43.460556,-113.562222,0.588
"640639",43.460556,-113.562222,0.505
"640640",43.460556,-113.562222,0.367
"640641",43.460556,-113.562222,0.464
"640642",43.460556,-113.562222,0.214
"640643",43.460556,-113.562222,0.255
"640644",43.460556,-113.562222,0.491
"640645",43.460556,-113.562222,0.167
"640646",43.460556,-113.562222,0.219
"640647",43.460556,-113.562222,0.219
"640648",43.460556,-113.562222,0.24
"640649",43.460556,-113.562222,0.405
"640650",43.460556,-113.562222,0.18
"640651",43.460556,-113.562222,0.314
"640652",43.460556,-113.562222,0.364
"640653",43.460556,-113.562222,0.383
"640654",43.460556,-113.562222,0.311
"640655",43.460556,-113.562222,0.236
"640656",43.460556,-113.562222,0.167
"640657",43.460556,-113.562222,0.177
"640658",43.460556,-113.562222,0.225
"640659",43.460556,-113.562222,0.305
"640660",43.460556,-113.562222,0.39
"640661",43.460556,-113.562222,0.164
"640662",43.460556,-113.562222,0.192
"640663",43.460556,-113.562222,0.165
"640664",43.460556,-113.562222,0.306
"640665",43.460556,-113.562222,0.287
"640666",43.460556,-113.562222,0.257
"640667",43.460556,-113.562222,0.369
"640668",43.460556,-113.562222,0.309
"640669",43.460556,-113.562222,0.248
"640670",43.460556,-113.562222,0.443
"640671",43.460556,-113.562222,0.509
"640672",43.460556,-113.562222,0.508
"640673",43.460556,-113.562222,0.662
"640674",43.460556,-113.562222,0.27
"640675",43.460556,-113.562222,0.612
"640676",43.460556,-113.562222,0.418
"640677",43.460556,-113.562222,0.365
"640678",43.460556,-113.562222,0.415
"640679",43.460556,-113.562222,0.356
"640680",43.460556,-113.562222,0.214
"640681",43.460556,-113.562222,0.513
"640682",43.460556,-113.562222,0.867
"640683",43.460556,-113.562222,0.376
"640684",43.460556,-113.562222,0.564
"640685",43.460556,-113.562222,0.468
"640686",43.460556,-113.562222,0.204
"640687",43.460556,-113.562222,0.309
"640688",43.460556,-113.562222,0.229
"640689",43.460556,-113.562222,0.399
"640690",43.460556,-113.562222,0.505
"640691",43.460556,-113.562222,0.358
"640692",43.460556,-113.562222,0.252
"640693",43.460556,-113.562222,0.143
"640694",43.460556,-113.562222,0.27
"640695",43.460556,-113.562222,0.267
"640696",43.460556,-113.562222,0.131
"640697",43.460556,-113.562222,0.114
"640698",43.460556,-113.562222,0.444
"640699",43.460556,-113.562222,0.425
"640700",43.460556,-113.562222,0.238
"640701",43.460556,-113.562222,0.175
"640702",43.460556,-113.562222,0.158
"640703",43.460556,-113.562222,0.403
"640704",43.460556,-113.562222,0.245
"640705",43.460556,-113.562222,0.084
"640706",43.460556,-113.562222,0.231
"640707",43.460556,-113.562222,0.16
"640708",43.460556,-113.562222,0.121
"640709",43.460556,-113.562222,0.135
"640710",43.460556,-113.562222,0.351
"640711",43.460556,-113.562222,0.183
"640712",43.460556,-113.562222,0.147
"640713",43.460556,-113.562222,0.102
"640714",43.460556,-113.562222,0.152
"640715",43.460556,-113.562222,0.061
"640716",43.460556,-113.562222,0.142
"640717",43.460556,-113.562222,0.127
"640718",43.460556,-113.562222,0.301
"640719",43.460556,-113.562222,0.196
"640720",43.460556,-113.562222,0.214
"640721",43.460556,-113.562222,0.287
"640722",43.460556,-113.562222,0.041
"640723",43.460556,-113.562222,0.127
"640724",43.460556,-113.562222,0.13
"640725",43.460556,-113.562222,0.057
"1899277",43.46611,-88.62111,1.97
"1899278",43.46611,-88.62111,0.89
"1899279",43.46611,-88.62111,0.72
"1899280",43.46611,-88.62111,1.03
"1899281",43.46611,-88.62111,0.84
"1899282",43.46611,-88.62111,0.49
"1899283",43.46611,-88.62111,0.8
"1899284",43.46611,-88.62111,0.18
"1899285",43.46611,-88.62111,0.57
"1899286",43.46611,-88.62111,0.57
"1899287",43.46611,-88.62111,0.85
"1899288",43.46611,-88.62111,0.73
"1899289",43.46611,-88.62111,0.54
"1899290",43.46611,-88.62111,0
"1899291",43.46611,-88.62111,0.55
"1899292",43.46611,-88.62111,0.33
"1899293",43.46611,-88.62111,0.82
"1899294",43.46611,-88.62111,2.88
"1899295",43.46611,-88.62111,0.49
"1899296",43.46611,-88.62111,0.78
"1899297",43.46611,-88.62111,0.96
"1899298",43.46611,-88.62111,0.74
"1899299",43.46611,-88.62111,1.18
"1899300",43.46611,-88.62111,0.39
"1899301",43.46611,-88.62111,0.67
"1899302",43.46611,-88.62111,2
"1899303",43.46611,-88.62111,0.63
"1899304",43.46611,-88.62111,1.07
"1899305",43.46611,-88.62111,0.72
"1899306",43.46611,-88.62111,1.18
"1899307",43.46611,-88.62111,0.69
"1899308",43.46611,-88.62111,1.41
"1899309",43.46611,-88.62111,1.92
"1899310",43.46611,-88.62111,0.53
"1899311",43.46611,-88.62111,0.62
"1899312",43.46611,-88.62111,0.45
"1899313",43.46611,-88.62111,0.36
"1899314",43.46611,-88.62111,1.41
"1899315",43.46611,-88.62111,0.43
"1899316",43.46611,-88.62111,2.15
"1899317",43.46611,-88.62111,0.83
"1899318",43.46611,-88.62111,0.51
"1899319",43.46611,-88.62111,0.4
"1899320",43.46611,-88.62111,0.13
"1899321",43.46611,-88.62111,0.51
"1899322",43.46611,-88.62111,1.59
"1899323",43.46611,-88.62111,1.89
"1899324",43.46611,-88.62111,1.07
"1899325",43.46611,-88.62111,1.51
"1899326",43.46611,-88.62111,0.39
"1899327",43.46611,-88.62111,0.81
"1899328",43.46611,-88.62111,1.34
"1899329",43.46611,-88.62111,1.43
"1899330",43.46611,-88.62111,1.61
"1899331",43.46611,-88.62111,1.41
"1899332",43.46611,-88.62111,0.25
"1899333",43.46611,-88.62111,0.71
"1899334",43.46611,-88.62111,0.21
"1899335",43.46611,-88.62111,1.47
"1899336",43.46611,-88.62111,0.24
"1899337",43.46611,-88.62111,0.81
"1899338",43.46611,-88.62111,0.31
"1899339",43.46611,-88.62111,1.29
"1899340",43.46611,-88.62111,0.44
"1899341",43.46611,-88.62111,0.84
"1899342",43.46611,-88.62111,0.54
"1899343",43.46611,-88.62111,0.35
"1899344",43.46611,-88.62111,0.35
"1899345",43.46611,-88.62111,1.76
"1899346",43.46611,-88.62111,0.56
"1899347",43.46611,-88.62111,0.29
"1899348",43.46611,-88.62111,0.32
"1899349",43.46611,-88.62111,1.37
"1899350",43.46611,-88.62111,1.93
"1899351",43.46611,-88.62111,1.14
"1899352",43.46611,-88.62111,0.44
"1899353",43.46611,-88.62111,1.89
"1899354",43.46611,-88.62111,3.3
"1899355",43.46611,-88.62111,0.71
"1899356",43.46611,-88.62111,1.27
"1899357",43.46611,-88.62111,1.17
"1899358",43.46611,-88.62111,0.3
"1899359",43.46611,-88.62111,0.71
"1899360",43.46611,-88.62111,0.38
"1899361",43.46611,-88.62111,0.55
"1899362",43.46611,-88.62111,1.04
"1899363",43.46611,-88.62111,1.52
"1899364",43.46611,-88.62111,0.17
"1899365",43.46611,-88.62111,0.28
"1899366",43.46611,-88.62111,0.28
"1899367",43.46611,-88.62111,2.27
"1899368",43.46611,-88.62111,0.94
"1899369",43.46611,-88.62111,1.72
"1899370",43.46611,-88.62111,1.83
"1899371",43.46611,-88.62111,0.86
"1899372",43.46611,-88.62111,0.67
"1899373",43.46611,-88.62111,0.65
"1899374",43.46611,-88.62111,0.24
"1899375",43.46611,-88.62111,0.37
"1899376",43.46611,-88.62111,1.27
"1899377",43.46611,-88.62111,0.28
"1899378",43.46611,-88.62111,0.18
"1899379",43.46611,-88.62111,1.13
"1899380",43.46611,-88.62111,0.27
"1899381",43.46611,-88.62111,0.24
"1899382",43.46611,-88.62111,0.34
"1899383",43.46611,-88.62111,0.45
"1899384",43.46611,-88.62111,0.42
"1899385",43.46611,-88.62111,0.44
"1899386",43.46611,-88.62111,0.39
"1899387",43.46611,-88.62111,0.32
"1899388",43.46611,-88.62111,0.8
"1899389",43.46611,-88.62111,0.35
"1899390",43.46611,-88.62111,0.99
"1899391",43.46611,-88.62111,0.25
"1899392",43.46611,-88.62111,1.84
"1899393",43.46611,-88.62111,0.59
"1899394",43.46611,-88.62111,0.67
"1899395",43.46611,-88.62111,2
"1899396",43.46611,-88.62111,0.94
"1899397",43.46611,-88.62111,0.72
"1605885",43.54792,-96.700769,0.94
"1605886",43.54792,-96.700769,0.38
"1605887",43.54792,-96.700769,2.17
"1605888",43.54792,-96.700769,0.48
"1605889",43.54792,-96.700769,0.35
"1605890",43.54792,-96.700769,0.32
"1605891",43.54792,-96.700769,1.24
"1605892",43.54792,-96.700769,0.59
"1605893",43.54792,-96.700769,0.71
"1605894",43.54792,-96.700769,1.45
"1605895",43.54792,-96.700769,2.26
"1605896",43.54792,-96.700769,1.76
"1605897",43.54792,-96.700769,2.79
"1605898",43.54792,-96.700769,1.26
"1605899",43.54792,-96.700769,0.73
"1605900",43.54792,-96.700769,0.57
"1605901",43.54792,-96.700769,0.42
"1599914",43.55764,-103.48386,0.134
"1599915",43.55764,-103.48386,0.118
"1599916",43.55764,-103.48386,0.114
"1599917",43.55764,-103.48386,0.434
"1599918",43.55764,-103.48386,0.175
"1599919",43.55764,-103.48386,0.12
"1599920",43.55764,-103.48386,0.229
"1599921",43.55764,-103.48386,0.419
"1599922",43.55764,-103.48386,0.763
"1599923",43.55764,-103.48386,0.143
"1599924",43.55764,-103.48386,0.157
"1599925",43.55764,-103.48386,0.188
"1599926",43.55764,-103.48386,1.073
"1599927",43.55764,-103.48386,0.683
"1599928",43.55764,-103.48386,0.526
"1599929",43.55764,-103.48386,0.98
"1599930",43.55764,-103.48386,0.772
"1599931",43.55764,-103.48386,0.107
"1599932",43.55764,-103.48386,0.197
"1599933",43.55764,-103.48386,0.386
"1599934",43.55764,-103.48386,0.174
"1599935",43.55764,-103.48386,0.272
"1599936",43.55764,-103.48386,0.449
"1599937",43.55764,-103.48386,0.316
"1599938",43.55764,-103.48386,0.455
"1599939",43.55764,-103.48386,0.601
"1599940",43.55764,-103.48386,0.476
"1599941",43.55764,-103.48386,0.647
"1599942",43.55764,-103.48386,0.252
"1599943",43.55764,-103.48386,0.656
"1599944",43.55764,-103.48386,0.588
"1599945",43.55764,-103.48386,0.632
"1599946",43.55764,-103.48386,0.318
"1599947",43.55764,-103.48386,0.357
"1599948",43.55764,-103.48386,0.186
"1599949",43.55764,-103.48386,0.532
"1599950",43.55764,-103.48386,0.876
"1599951",43.55764,-103.48386,0.728
"1599952",43.55764,-103.48386,0.56
"1599953",43.55764,-103.48386,0.297
"1599954",43.55764,-103.48386,0.448
"1599955",43.55764,-103.48386,0.509
"1599956",43.55764,-103.48386,0.324
"1599957",43.55764,-103.48386,0.294
"1599958",43.55764,-103.48386,0.385
"1599959",43.55764,-103.48386,0.694
"1599960",43.55764,-103.48386,0.211
"1599961",43.55764,-103.48386,0.16
"1599962",43.55764,-103.48386,0.672
"1599963",43.55764,-103.48386,0.281
"1599964",43.55764,-103.48386,0.405
"1599965",43.55764,-103.48386,0.344
"1599966",43.55764,-103.48386,0.826
"1599967",43.55764,-103.48386,0.268
"1599968",43.55764,-103.48386,0.851
"1599969",43.55764,-103.48386,0.566
"1599970",43.55764,-103.48386,0.383
"1599971",43.55764,-103.48386,0.348
"1599972",43.55764,-103.48386,0.562
"1599973",43.55764,-103.48386,0.502
"1599974",43.55764,-103.48386,0.641
"1599975",43.55764,-103.48386,0.43
"1599976",43.55764,-103.48386,0.52
"1599977",43.55764,-103.48386,0.546
"1599978",43.55764,-103.48386,0.692
"1599979",43.55764,-103.48386,0.441
"1599980",43.55764,-103.48386,1.085
"1599981",43.55764,-103.48386,0.612
"1599982",43.55764,-103.48386,0.677
"1599983",43.55764,-103.48386,2.151
"1599984",43.55764,-103.48386,0.854
"1599985",43.55764,-103.48386,0.665
"1599986",43.55764,-103.48386,0.675
"1599987",43.55764,-103.48386,0.399
"1599988",43.55764,-103.48386,0.821
"1599989",43.55764,-103.48386,0.693
"1599990",43.55764,-103.48386,0.267
"1599991",43.55764,-103.48386,0.515
"1599992",43.55764,-103.48386,1.284
"1599993",43.55764,-103.48386,0.383
"1599994",43.55764,-103.48386,1.265
"1599995",43.55764,-103.48386,0.533
"1599996",43.55764,-103.48386,0.388
"1599997",43.55764,-103.48386,0.507
"1599998",43.55764,-103.48386,0.383
"1599999",43.55764,-103.48386,0.341
"1600000",43.55764,-103.48386,0.459
"1600001",43.55764,-103.48386,0.213
"1600002",43.55764,-103.48386,0.319
"1600003",43.55764,-103.48386,0.363
"1600004",43.55764,-103.48386,0.421
"1600005",43.55764,-103.48386,0.599
"1600006",43.55764,-103.48386,0.27
"1600007",43.55764,-103.48386,0.405
"1600008",43.55764,-103.48386,0.118
"1600009",43.55764,-103.48386,0.274
"1600010",43.55764,-103.48386,0.617
"1600011",43.55764,-103.48386,0.364
"1600012",43.55764,-103.48386,0.194
"1600013",43.55764,-103.48386,0.145
"1600014",43.55764,-103.48386,0.251
"1600015",43.55764,-103.48386,0.273
"1600016",43.55764,-103.48386,0.194
"1600017",43.55764,-103.48386,0.329
"1600018",43.55764,-103.48386,0.18
"1600019",43.55764,-103.48386,0.128
"1600020",43.55764,-103.48386,0.155
"1600021",43.55764,-103.48386,0.212
"1600022",43.55764,-103.48386,0.373
"1600023",43.55764,-103.48386,0.073
"1600024",43.55764,-103.48386,0.148
"1600025",43.55764,-103.48386,0.334
"1600026",43.55764,-103.48386,0.35
"1600027",43.55764,-103.48386,0.115
"1600028",43.55764,-103.48386,0.364
"1600029",43.55764,-103.48386,0.466
"1600030",43.55764,-103.48386,0.211
"1600031",43.55764,-103.48386,0.149
"1600032",43.55764,-103.48386,0.063
"1609162",43.59901,-96.78331,0.6
"1609163",43.59901,-96.78331,0.81
"1609164",43.59901,-96.78331,0.7
"1609165",43.59901,-96.78331,0.52
"1609166",43.59901,-96.78331,1.2
"1609167",43.59901,-96.78331,0.61
"1609168",43.59901,-96.78331,0.48
"1609169",43.59901,-96.78331,0.61
"1609170",43.59901,-96.78331,0.44
"1609171",43.59901,-96.78331,0.61
"1609172",43.59901,-96.78331,0.57
"1609173",43.59901,-96.78331,0.92
"1609174",43.59901,-96.78331,1.46
"1609175",43.59901,-96.78331,1.5
"1609176",43.59901,-96.78331,1.03
"1609177",43.59901,-96.78331,0.51
"1609178",43.59901,-96.78331,0.27
"1609179",43.59901,-96.78331,0.46
"1609180",43.59901,-96.78331,0.76
"1609181",43.59901,-96.78331,1.18
"1609182",43.59901,-96.78331,1.24
"1609183",43.59901,-96.78331,0.87
"1609184",43.59901,-96.78331,0.72
"1609185",43.59901,-96.78331,0
"1609186",43.59901,-96.78331,0.01
"1609187",43.59901,-96.78331,0.51
"1609188",43.59901,-96.78331,0.67
"1609189",43.59901,-96.78331,0.8
"1609190",43.59901,-96.78331,0.88
"1609191",43.59901,-96.78331,0.57
"1609192",43.59901,-96.78331,0.84
"1609193",43.59901,-96.78331,0.91
"1609194",43.59901,-96.78331,0.96
"1609195",43.59901,-96.78331,0.96
"1609196",43.59901,-96.78331,2.12
"1609197",43.59901,-96.78331,0.92
"1609198",43.59901,-96.78331,1.12
"636079",43.600699,-116.347853,0.51
"636080",43.600699,-116.347853,0.14
"636081",43.600699,-116.347853,0.14
"636082",43.600699,-116.347853,0.1
"636083",43.600699,-116.347853,0.46
"636084",43.600699,-116.347853,0.17
"636085",43.600699,-116.347853,0.43
"636086",43.600699,-116.347853,0.26
"636087",43.600699,-116.347853,0.23
"636088",43.600699,-116.347853,0.12
"636089",43.600699,-116.347853,0.13
"636090",43.600699,-116.347853,0.13
"636091",43.600699,-116.347853,0.38
"636092",43.600699,-116.347853,0.34
"636093",43.600699,-116.347853,0.19
"636094",43.600699,-116.347853,0.13
"636095",43.600699,-116.347853,0.21
"636096",43.600699,-116.347853,0.12
"636097",43.600699,-116.347853,0.13
"636098",43.600699,-116.347853,0.27
"636099",43.600699,-116.347853,0.45
"636100",43.600699,-116.347853,0.29
"636101",43.600699,-116.347853,0.54
"636102",43.600699,-116.347853,0.41
"636103",43.600699,-116.347853,0.54
"636104",43.600699,-116.347853,0.18
"636105",43.600699,-116.347853,0.33
"636106",43.600699,-116.347853,0.25
"636107",43.600699,-116.347853,0.25
"636108",43.600699,-116.347853,0.79
"636109",43.600699,-116.347853,0.79
"636110",43.600699,-116.347853,0.42
"636111",43.600699,-116.347853,0.36
"636112",43.600699,-116.347853,0.53
"636113",43.600699,-116.347853,0.38
"636114",43.600699,-116.347853,0.34
"636115",43.600699,-116.347853,0.69
"636116",43.600699,-116.347853,0.14
"636117",43.600699,-116.347853,0.3
"636118",43.600699,-116.347853,0.21
"636119",43.600699,-116.347853,0.31
"636120",43.600699,-116.347853,0.28
"636121",43.600699,-116.347853,0.3
"636122",43.600699,-116.347853,0.47
"636123",43.600699,-116.347853,0.45
"636124",43.600699,-116.347853,0.28
"636125",43.600699,-116.347853,0.2
"636126",43.600699,-116.347853,0.17
"636127",43.600699,-116.347853,0.22
"636128",43.600699,-116.347853,0.26
"636129",43.600699,-116.347853,0.37
"636130",43.600699,-116.347853,0.25
"636131",43.600699,-116.347853,0.33
"636132",43.600699,-116.347853,0.22
"636133",43.600699,-116.347853,0.33
"636134",43.600699,-116.347853,0.25
"636135",43.600699,-116.347853,0.41
"636136",43.600699,-116.347853,0.31
"636137",43.600699,-116.347853,0.38
"636138",43.600699,-116.347853,0.62
"636139",43.600699,-116.347853,0.59
"636140",43.600699,-116.347853,0.41
"636141",43.600699,-116.347853,0.45
"636142",43.600699,-116.347853,0.58
"636143",43.600699,-116.347853,0.53
"636144",43.600699,-116.347853,0.73
"636145",43.600699,-116.347853,0.34
"636146",43.600699,-116.347853,0.61
"636147",43.600699,-116.347853,0.45
"636148",43.600699,-116.347853,0.66
"636149",43.600699,-116.347853,0.57
"636150",43.600699,-116.347853,0.31
"636151",43.600699,-116.347853,0.34
"636152",43.600699,-116.347853,0.81
"636153",43.600699,-116.347853,0.55
"636154",43.600699,-116.347853,0.39
"636155",43.600699,-116.347853,0.42
"636156",43.600699,-116.347853,0.53
"636157",43.600699,-116.347853,0.28
"636158",43.600699,-116.347853,0.29
"636159",43.600699,-116.347853,0.35
"636160",43.600699,-116.347853,0.56
"636161",43.600699,-116.347853,0.6
"636162",43.600699,-116.347853,0.43
"636163",43.600699,-116.347853,0.17
"636164",43.600699,-116.347853,0.35
"636165",43.600699,-116.347853,0.34
"636166",43.600699,-116.347853,0.36
"636167",43.600699,-116.347853,0.12
"636168",43.600699,-116.347853,0.24
"636169",43.600699,-116.347853,0.71
"636170",43.600699,-116.347853,0.27
"636171",43.600699,-116.347853,0.27
"636172",43.600699,-116.347853,0.23
"636173",43.600699,-116.347853,0.25
"636174",43.600699,-116.347853,0.52
"636175",43.600699,-116.347853,0.21
"636176",43.600699,-116.347853,0.05
"636177",43.600699,-116.347853,0.22
"636178",43.600699,-116.347853,0.29
"636179",43.600699,-116.347853,0.23
"636180",43.600699,-116.347853,0.19
"636181",43.600699,-116.347853,0.32
"636182",43.600699,-116.347853,0.69
"636183",43.600699,-116.347853,0.23
"636184",43.600699,-116.347853,0.16
"636185",43.600699,-116.347853,0.29
"636186",43.600699,-116.347853,0.14
"636187",43.600699,-116.347853,0.45
"636188",43.600699,-116.347853,0.41
"636189",43.600699,-116.347853,0.9
"636190",43.600699,-116.347853,0.44
"636191",43.600699,-116.347853,0.17
"636192",43.600699,-116.347853,0.53
"636193",43.600699,-116.347853,0.07
"636194",43.600699,-116.347853,0.14
"636195",43.600699,-116.347853,0.6
"636196",43.600699,-116.347853,0.12
"636197",43.600699,-116.347853,0.19
"1604473",43.74561,-101.941218,0.134
"1604474",43.74561,-101.941218,0.046
"1604475",43.74561,-101.941218,0.459
"1604476",43.74561,-101.941218,0.543
"1604477",43.74561,-101.941218,0.176
"1604478",43.74561,-101.941218,0.059
"1604479",43.74561,-101.941218,0.214
"1604480",43.74561,-101.941218,0.463
"1604481",43.74561,-101.941218,1.017
"1604482",43.74561,-101.941218,0.44
"1604483",43.74561,-101.941218,0.927
"1604484",43.74561,-101.941218,0.593
"1604485",43.74561,-101.941218,0.773
"1604486",43.74561,-101.941218,0.507
"1604487",43.74561,-101.941218,0.474
"1604488",43.74561,-101.941218,0.645
"1604489",43.74561,-101.941218,0.92
"1604490",43.74561,-101.941218,0.099
"1604491",43.74561,-101.941218,0.335
"1604492",43.74561,-101.941218,0.317
"1604493",43.74561,-101.941218,0.181
"1604494",43.74561,-101.941218,0.367
"1604495",43.74561,-101.941218,0.58
"1604496",43.74561,-101.941218,0.275
"1604497",43.74561,-101.941218,0.416
"1604498",43.74561,-101.941218,1.137
"1604499",43.74561,-101.941218,0.658
"1604500",43.74561,-101.941218,0.443
"1604501",43.74561,-101.941218,0.641
"1604502",43.74561,-101.941218,0.285
"1604503",43.74561,-101.941218,0.688
"1604504",43.74561,-101.941218,0.601
"1604505",43.74561,-101.941218,0.59
"1604506",43.74561,-101.941218,0.32
"1604507",43.74561,-101.941218,0.26
"1604508",43.74561,-101.941218,2.124
"1604509",43.74561,-101.941218,0.565
"1604510",43.74561,-101.941218,0.921
"1604511",43.74561,-101.941218,0.854
"1604512",43.74561,-101.941218,0.539
"1604513",43.74561,-101.941218,0.286
"1604514",43.74561,-101.941218,0.491
"1604515",43.74561,-101.941218,0.637
"1604516",43.74561,-101.941218,0.418
"1604517",43.74561,-101.941218,0.267
"1604518",43.74561,-101.941218,0.549
"1604519",43.74561,-101.941218,0.654
"1604520",43.74561,-101.941218,0.643
"1604521",43.74561,-101.941218,0.169
"1604522",43.74561,-101.941218,0.245
"1604523",43.74561,-101.941218,0.258
"1604524",43.74561,-101.941218,0.38
"1604525",43.74561,-101.941218,0.393
"1604526",43.74561,-101.941218,0.777
"1604527",43.74561,-101.941218,0.292
"1604528",43.74561,-101.941218,0.706
"1604529",43.74561,-101.941218,0.463
"1604530",43.74561,-101.941218,0.392
"1604531",43.74561,-101.941218,0.333
"1604532",43.74561,-101.941218,0.612
"1604533",43.74561,-101.941218,0.772
"1604534",43.74561,-101.941218,0.74
"1604535",43.74561,-101.941218,0.481
"1604536",43.74561,-101.941218,1.089
"1604537",43.74561,-101.941218,0.588
"1604538",43.74561,-101.941218,0.77
"1604539",43.74561,-101.941218,0.783
"1604540",43.74561,-101.941218,1.226
"1604541",43.74561,-101.941218,0.702
"1604542",43.74561,-101.941218,0.772
"1604543",43.74561,-101.941218,2.587
"1604544",43.74561,-101.941218,1.064
"1604545",43.74561,-101.941218,0.922
"1604546",43.74561,-101.941218,0.708
"1604547",43.74561,-101.941218,0.54
"1604548",43.74561,-101.941218,0.736
"1604549",43.74561,-101.941218,0.756
"1604550",43.74561,-101.941218,0.522
"1604551",43.74561,-101.941218,0.635
"1604552",43.74561,-101.941218,0.998
"1604553",43.74561,-101.941218,0.293
"1604554",43.74561,-101.941218,1.464
"1604555",43.74561,-101.941218,0.45
"1604556",43.74561,-101.941218,0.319
"1604557",43.74561,-101.941218,0.483
"1604558",43.74561,-101.941218,0.79
"1604559",43.74561,-101.941218,0.425
"1604560",43.74561,-101.941218,0.568
"1604561",43.74561,-101.941218,0.268
"1604562",43.74561,-101.941218,0.265
"1604563",43.74561,-101.941218,0.477
"1604564",43.74561,-101.941218,0.525
"1604565",43.74561,-101.941218,0.51
"1604566",43.74561,-101.941218,0.439
"1604567",43.74561,-101.941218,0.512
"1604568",43.74561,-101.941218,0.221
"1604569",43.74561,-101.941218,0.248
"1604570",43.74561,-101.941218,0.598
"1604571",43.74561,-101.941218,0.284
"1604572",43.74561,-101.941218,0.393
"1604573",43.74561,-101.941218,0.096
"1604574",43.74561,-101.941218,0.272
"1604575",43.74561,-101.941218,0.338
"1604576",43.74561,-101.941218,0.159
"1604577",43.74561,-101.941218,0.258
"1604578",43.74561,-101.941218,0.204
"1604579",43.74561,-101.941218,0.137
"1604580",43.74561,-101.941218,0.142
"1604581",43.74561,-101.941218,0.225
"1604582",43.74561,-101.941218,1.284
"1604583",43.74561,-101.941218,0.132
"1604584",43.74561,-101.941218,0.086
"1604585",43.74561,-101.941218,0.891
"1604586",43.74561,-101.941218,0.66
"1604587",43.74561,-101.941218,0.123
"1604588",43.74561,-101.941218,0.377
"1604589",43.74561,-101.941218,0.812
"1604590",43.74561,-101.941218,0.571
"1604591",43.74561,-101.941218,0.185
"1604592",43.74561,-101.941218,0.227
"839841",43.832458,-70.063815,0.632
"839842",43.832458,-70.063815,0.599
"839843",43.832458,-70.063815,0.619
"839844",43.832458,-70.063815,0.371
"839845",43.832458,-70.063815,0.727
"839846",43.832458,-70.063815,0.525
"839847",43.832458,-70.063815,0.202
"839848",43.832458,-70.063815,0.547
"839849",43.832458,-70.063815,0.115
"839850",43.832458,-70.063815,0.579
"839851",43.832458,-70.063815,0.447
"839852",43.832458,-70.063815,0.096
"839853",43.832458,-70.063815,0.731
"839854",43.832458,-70.063815,0.388
"839855",43.832458,-70.063815,0.323
"839856",43.832458,-70.063815,0.478
"839857",43.832458,-70.063815,0.43
"839858",43.832458,-70.063815,0.766
"839859",43.832458,-70.063815,0.919
"839860",43.832458,-70.063815,0.381
"839861",43.832458,-70.063815,0.285
"839862",43.832458,-70.063815,0.301
"839863",43.832458,-70.063815,0.29
"839864",43.832458,-70.063815,1.186
"839865",43.832458,-70.063815,0.456
"839866",43.832458,-70.063815,0.656
"839867",43.832458,-70.063815,0.67
"839868",43.832458,-70.063815,0.518
"839869",43.832458,-70.063815,0.555
"839870",43.832458,-70.063815,0.333
"839871",43.832458,-70.063815,0.295
"839872",43.832458,-70.063815,0.654
"839873",43.832458,-70.063815,0.134
"839874",43.832458,-70.063815,0.423
"839875",43.832458,-70.063815,0.376
"839876",43.832458,-70.063815,0.512
"839877",43.832458,-70.063815,0.454
"839878",43.832458,-70.063815,0.419
"839879",43.832458,-70.063815,1.597
"839880",43.832458,-70.063815,0.547
"839881",43.832458,-70.063815,0.306
"839882",43.832458,-70.063815,0.433
"839883",43.832458,-70.063815,0.277
"839884",43.832458,-70.063815,0.581
"839885",43.832458,-70.063815,0.391
"839886",43.832458,-70.063815,0.702
"839887",43.832458,-70.063815,0.463
"839888",43.832458,-70.063815,0.981
"839889",43.832458,-70.063815,0.613
"839890",43.832458,-70.063815,0.296
"839891",43.832458,-70.063815,0.056
"839892",43.832458,-70.063815,0.826
"839893",43.832458,-70.063815,1.99
"839894",43.832458,-70.063815,0.467
"839895",43.832458,-70.063815,0.455
"839896",43.832458,-70.063815,0.63
"839897",43.832458,-70.063815,0.415
"839898",43.832458,-70.063815,1.653
"839899",43.832458,-70.063815,0.349
"839900",43.832458,-70.063815,1.606
"839901",43.832458,-70.063815,1.154
"839902",43.832458,-70.063815,0.149
"839903",43.832458,-70.063815,1.443
"839904",43.832458,-70.063815,0.311
"839905",43.832458,-70.063815,0.41
"839906",43.832458,-70.063815,0.94
"839907",43.832458,-70.063815,0.216
"839908",43.832458,-70.063815,0.582
"839909",43.832458,-70.063815,0.209
"839910",43.832458,-70.063815,0.863
"839911",43.832458,-70.063815,0.326
"839912",43.832458,-70.063815,0.347
"839913",43.832458,-70.063815,0.159
"839914",43.832458,-70.063815,2.256
"839915",43.832458,-70.063815,1.869
"839916",43.832458,-70.063815,1.194
"839917",43.832458,-70.063815,0.555
"839918",43.832458,-70.063815,0.439
"839919",43.832458,-70.063815,0.599
"839920",43.832458,-70.063815,1.063
"839921",43.832458,-70.063815,0.236
"839922",43.832458,-70.063815,0.297
"839923",43.832458,-70.063815,0.263
"839924",43.832458,-70.063815,0.231
"839925",43.832458,-70.063815,0.513
"839926",43.832458,-70.063815,0.665
